Removed Pin From Net: NetName=+5v Pin=D1-1
Removed Pin From Net: NetName=AGND Pin=D1-2
Removed Pin From Net: NetName=+3.3v Pin=ISO1-1
Removed Pin From Net: NetName=AGND Pin=ISO1-2
Removed Pin From Net: NetName=+3.3v Pin=ISO1-7
Removed Pin From Net: NetName=AGND Pin=ISO1-8
Removed Pin From Net: NetName=NetDD1_4 Pin=ISO1-12
Removed Pin From Net: NetName=AGND Pin=PS1-3
Removed Pin From Net: NetName=+5v Pin=PS1-4
Removed Pin From Net: NetName=AGND Pin=U1-1
Removed Pin From Net: NetName=+3.3v Pin=U1-2
Removed Pin From Net: NetName=+5v Pin=U1-3
Removed Member From Class: ClassName=universal driver v2 Member=D2
Removed Member From Class: ClassName=universal driver v2 Member=D4
Removed Member From Class: ClassName=universal driver v2 Member=ISO1
Removed Member From Class: ClassName=universal driver v2 Member=J2
Removed Member From Class: ClassName=universal driver v2 Member=PS1
Removed Member From Class: ClassName=universal driver v2 Member=Q1
Removed Member From Class: ClassName=universal driver v2 Member=XP1
Change Component Footprint: Designator=D1 Old Footprint=AM2D-NZ New Footprint=DIOM7958X213N
Change Component Footprint: Designator=J1 Old Footprint=ASSMANN_A-2004-2-4-LPS-N-R New Footprint=HANRUN_HR911105A
Change Component Footprint: Designator=C3 Old Footprint=CAPACITOR 0603 New Footprint=CAPCHIP0603
Change Component Footprint: Designator=C6 Old Footprint=CAPACITOR 0603 New Footprint=CAPCHIP0603
Change Component Footprint: Designator=C7 Old Footprint=CAPACITOR 0603 New Footprint=CAPCHIP0603
Change Component Footprint: Designator=C2 Old Footprint=CAPACITOR 0603 New Footprint=TECAP B
Change Component Footprint: Designator=C4 Old Footprint=CAPACITOR 0603 New Footprint=TECAP B
Change Component Footprint: Designator=C1 Old Footprint=CAPC3225X270N New Footprint=CAPCHIP0603
Change Component Footprint: Designator=DD1 Old Footprint=NSO8 New Footprint=TO-263
Change Component Footprint: Designator=R1 Old Footprint=Resistor 0805 New Footprint=RESCHIP0603
Change Component Footprint: Designator=R2 Old Footprint=Resistor 0805 New Footprint=RESCHIP0603
Change Component Footprint: Designator=R3 Old Footprint=Resistor 0805 New Footprint=RESCHIP0603
Change Component Footprint: Designator=R4 Old Footprint=Resistor 0805 New Footprint=RESCHIP0603
Change Component Footprint: Designator=R5 Old Footprint=Resistor 0805 New Footprint=RESCHIP0603
Change Component Footprint: Designator=R14 Old Footprint=Resistor 0805 New Footprint=RESCHIP0603
Change Component Footprint: Designator=R6 Old Footprint=Resistor 0805 New Footprint=Resistor 0603
Change Component Footprint: Designator=R7 Old Footprint=Resistor 0805 New Footprint=Resistor 0603
Change Component Footprint: Designator=R8 Old Footprint=Resistor 0805 New Footprint=Resistor 0603
Change Component Footprint: Designator=R9 Old Footprint=Resistor 0805 New Footprint=Resistor 0603
Change Component Comment : Designator=C3 Old Comment=0.1uF New Comment=18 п‘
Change Component Comment : Designator=C2 Old Comment=0.1uF New Comment=Cap T
Change Component Comment : Designator=C4 Old Comment=0.1uF New Comment=Cap T
Change Component Comment : Designator=R10 Old Comment=3.9k New Comment=1.5k
Change Component Comment : Designator=R11 Old Comment=3.9k New Comment=1.5k
Change Component Comment : Designator=R13 Old Comment=3.9k New Comment=1.5k
Change Component Comment : Designator=R7 Old Comment=10 New Comment=0
Change Component Comment : Designator=R9 Old Comment=10 New Comment=0
Change Component Comment : Designator=R2 Old Comment=10 New Comment=10k
Change Component Comment : Designator=R3 Old Comment=10 New Comment=50 ќм
Change Component Comment : Designator=R5 Old Comment=10K New Comment=10 ќм
Change Component Comment : Designator=R14 Old Comment=10K New Comment=12.4k
Change Component Comment : Designator=R4 Old Comment=10K New Comment=50 ќм
Change Component Comment : Designator=C1 Old Comment=10uF New Comment=100 nF
Change Component Comment : Designator=C6 Old Comment=20pF New Comment=100 nF
Change Component Comment : Designator=C7 Old Comment=20pF New Comment=100 nF
Change Component Comment : Designator=R1 Old Comment=120 New Comment=10k
Change Component Comment : Designator=J1 Old Comment=A-2004-2-4-LPS-N-R New Comment=HR911105A
Change Component Comment : Designator=D1 Old Comment=AM1DS-0505SJZ New Comment=MBRS540T3G
Change Component Comment : Designator=U1 Old Comment=LM1117T-3.3 New Comment=W5500
Change Component Comment : Designator=DD1 Old Comment=MAX485 New Comment=LM2596S-ADJ
Change component parameters: Designator = "C1" ("C1"); Footprint = "CAPC3225X270N"; UniqueID = "\QDVCIIAR" ("\QDVCIIAR")
Change component parameters (AddParameter): Name = "Check_prices"; Value = "https://www.snapeda.com/parts/W5500/WIZnet/view-part/?ref=eda"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MF"; Value = "WIZnet"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MP"; Value = "W5500"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package"; Value = "None"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Price"; Value = "None"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Purchase-URL"; Value = "https://pricing.snapeda.com/search/part/W5500/?ref=eda"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SnapEDA_Link"; Value = "https://www.snapeda.com/parts/W5500/WIZnet/view-part/?ref=snap"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Change component parameters: Designator = "D1" ("D1"); Footprint = "AM2D-NZ"; UniqueID = "\UOCQZPPP" ("\UOCQZPPP")
Change component parameters (AddParameter): Name = "Availability"; Value = "Unavailable"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MF"; Value = "ON Semiconductor"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MP"; Value = "MBRS540T3G"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package"; Value = "DO-214 ON Semiconductor"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Price"; Value = "None"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SnapEDA_Link"; Value = "https://www.snapeda.com/parts/MBRS540T3G/ON%20Semiconductor/view-part/78777/?ref=snap"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Change component parameters: Designator = "R1" ("R1"); Footprint = "Resistor 0805"; UniqueID = "\GZTTBUHH" ("\GZTTBUHH")
Change component parameters (AddParameter): Name = "Body"; Value = "{Body}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Class"; Value = "Ёлектронные компоненты"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Installation"; Value = "{Installation}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Ordering_Information"; Value = "{Ordering_Information}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power_W"; Value = "{Power_W}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SubClass"; Value = "–езисторы"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance_Percent"; Value = "{Tolerance_Percent}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "10k"; VariantName = "[No Variations]"
Change component parameters: Designator = "R2" ("R2"); Footprint = "Resistor 0805"; UniqueID = "\YQNUJGXZ" ("\YQNUJGXZ")
Change component parameters (AddParameter): Name = "Body"; Value = "{Body}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Class"; Value = "Ёлектронные компоненты"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Installation"; Value = "{Installation}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Ordering_Information"; Value = "{Ordering_Information}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power_W"; Value = "{Power_W}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SubClass"; Value = "–езисторы"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance_Percent"; Value = "{Tolerance_Percent}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "10k"; VariantName = "[No Variations]"
Change component parameters: Designator = "R14" ("R14"); Footprint = "Resistor 0805"; UniqueID = "\JOEYZQBY" ("\JOEYZQBY")
Change component parameters (AddParameter): Name = "Body"; Value = "{Body}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Class"; Value = "Ёлектронные компоненты"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Installation"; Value = "{Installation}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Ordering_Information"; Value = "{Ordering_Information}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power_W"; Value = "{Power_W}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SubClass"; Value = "–езисторы"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance_Percent"; Value = "{Tolerance_Percent}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "12.4k"; VariantName = "[No Variations]"
Change component parameters: Designator = "DD1" ("DD1"); Footprint = "NSO8"; UniqueID = "\MPAARLQC" ("\MPAARLQC")
Change component parameters (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.national.com/ds/LM/LM2596.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink2URL"; Value = "http://www.national.com/pf/LM/LM2596.html"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink3URL"; Value = "http://www.national.com/packaging/folders/ts5b.html"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "CompType"; Value = "Switcher"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "National Semiconductor"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PartNumber"; Value = "LM2596S-ADJ"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Published"; Value = "13.04.2012"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Publisher"; Value = "Reukov A.V."; VariantName = "[No Variations]"
Added Component: Designator=C13(CAPCHIP0603)
Add component (AddParameter): Name = "Type"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "100 nF"; VariantName = "[No Variations]"
Added Component: Designator=C14(CAPCHIP0603)
Add component (AddParameter): Name = "Type"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "100 nF"; VariantName = "[No Variations]"
Added Component: Designator=C15(CAPCHIP0603)
Add component (AddParameter): Name = "Type"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "100 nF"; VariantName = "[No Variations]"
Added Component: Designator=C16(CAPCHIP0603)
Add component (AddParameter): Name = "Type"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "100 nF"; VariantName = "[No Variations]"
Added Component: Designator=C17(CAPCHIP0603)
Add component (AddParameter): Name = "Type"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "18 п‘"; VariantName = "[No Variations]"
Added Component: Designator=C18(CAPCHIP0603)
Add component (AddParameter): Name = "Type"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "22 nF"; VariantName = "[No Variations]"
Added Component: Designator=C19(ECR 10x13mm)
Add component (AddParameter): Name = "Type"; Value = "Type"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "URL"; Value = "http://www.hitano.com.tw/PDF/ECR_081225.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "220uF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage"; Value = "50"; VariantName = "[No Variations]"
Added Component: Designator=C20(CAPACITOR 0603)
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=C21(ECR 10x13mm)
Add component (AddParameter): Name = "Type"; Value = "Type"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "URL"; Value = "http://www.hitano.com.tw/PDF/ECR_081225.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "220uF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage"; Value = "50"; VariantName = "[No Variations]"
Added Component: Designator=C22(CAPCHIP0603)
Add component (AddParameter): Name = "Type"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "4,7 uF"; VariantName = "[No Variations]"
Added Component: Designator=C23(CAPCHIP0603)
Add component (AddParameter): Name = "Type"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "6,8 nF"; VariantName = "[No Variations]"
Added Component: Designator=C24(CAPCHIP0603)
Add component (AddParameter): Name = "Type"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "6,8 nF"; VariantName = "[No Variations]"
Added Component: Designator=C25(CAPCHIP0603)
Add component (AddParameter): Name = "Type"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "100 nF"; VariantName = "[No Variations]"
Added Component: Designator=C26(CAPCHIP0603)
Add component (AddParameter): Name = "Type"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "22 nF"; VariantName = "[No Variations]"
Added Component: Designator=C27(CAPCHIP0603)
Add component (AddParameter): Name = "Type"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "18 п‘"; VariantName = "[No Variations]"
Added Component: Designator=C28(CAPCHIP0603)
Add component (AddParameter): Name = "Type"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "18 п‘"; VariantName = "[No Variations]"
Added Component: Designator=FL1(1608[0603])
Add component (AddParameter): Name = "Digi-Key_Part_Number"; Value = "490-5258-1-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Digi-Key_Purchase_URL"; Value = "https://www.digikey.com.tr/product-detail/en/murata-electronics/BLM18KG601SN1D/490-5258-1-ND/1982781?utm_source=snapeda&utm_medium=aggregator&utm_campaign=symbol"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = "Murata"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = "BLM18KG601SN1D"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "1608 Murata"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SnapEDA_Link"; Value = "https://www.snapeda.com/parts/BLM18KG601SN1D/Murata/view-part/282204/?ref=snap"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=L1(SRR1208)
Add component (AddParameter): Name = "Availability"; Value = "Unavailable"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = "Bourns"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = "SRR1208-6R5ML"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "Nonstandard Bourns"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Price"; Value = "None"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SnapEDA_Link"; Value = "https://www.snapeda.com/parts/SRR1208-6R5ML/Bourns/view-part/353452/?ref=snap"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=R15(RESCHIP0603)
Add component (AddParameter): Name = "Body"; Value = "{Body}"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Class"; Value = "Ёлектронные компоненты"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Installation"; Value = "{Installation}"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Ordering_Information"; Value = "{Ordering_Information}"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power_W"; Value = "{Power_W}"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SubClass"; Value = "–езисторы"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance_Percent"; Value = "{Tolerance_Percent}"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "10k"; VariantName = "[No Variations]"
Added Component: Designator=R16(Resistor 0603)
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=R17(Resistor 0603)
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=R18(RESCHIP0603)
Add component (AddParameter): Name = "PWR"; Value = "Value"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "50 ќм"; VariantName = "[No Variations]"
Added Component: Designator=R19(RESCHIP0603)
Add component (AddParameter): Name = "PWR"; Value = "Value"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "50 ќм"; VariantName = "[No Variations]"
Added Component: Designator=R20(RESCHIP0603)
Add component (AddParameter): Name = "PWR"; Value = "Value"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "220 ќм"; VariantName = "[No Variations]"
Added Component: Designator=R21(RESCHIP0603)
Add component (AddParameter): Name = "PWR"; Value = "Value"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "220 ќм"; VariantName = "[No Variations]"
Added Component: Designator=(TSOT23-5L)
Add component (AddParameter): Name = "Availability"; Value = "Unavailable"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = "Analog Devices"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = "ADP122AUJZ-3.3-R7"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "TSOT-5 Analog Devices"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Price"; Value = "None"; VariantName = "[No Variations]"
